0.10635  	0.00106  	-0.2058  	-0.2950  	0.06234  	-0.6576  	-0.1193  	-0.2692  	0.13712  	-0.3744  	-0.5278  	0.57701  	-0.0059  	-0.2093  	-0.3106  	0.95489  	-0.1588  	0.05032  	0.19176  	0.69893  	-0.0830  	-0.5760  	-0.6071  	0.18082  	-0.0351  	-0.0010  	-0.7926  	0.29900  	-0.2782  	-0.4330  	-0.0840  	0.24054  	0.00885  	0.09204  	0.23371  	-0.1777  	0.09406  	0.09289  	-0.0906  	0.21899  	0.52621  	-0.0760  	0.06170  	0.24392  	0.10805  	0.00764  	0.07412  	-0.1351  	-0.1054  	0.18553  	0.02303  	0.04268  	-0.0267  	0.04584  	-0.0069  	-0.0932  	-0.0030  	-0.0304  	-0.0446  	0.01517  	0.00199  	-0.0620  	0.07936  	0.01666  	0.18970  	-0.0167  	0.04574  	0.01250  	-0.0139  	0.15292  	1.18569  	129.347  	108.636  	
0.11762  	0.00817  	-0.1881  	-0.3060  	0.05899  	-0.6718  	-0.1186  	-0.2639  	0.15055  	-0.3571  	-0.5431  	0.60119  	0.02760  	-0.1658  	-0.3265  	0.96740  	-0.1698  	0.05826  	0.20505  	0.71260  	-0.1072  	-0.5650  	-0.6061  	0.17374  	-0.0391  	0.00140  	-0.8181  	0.31772  	-0.2678  	-0.4422  	-0.0813  	0.23147  	0.01714  	0.09093  	0.22164  	-0.1719  	0.07763  	0.08479  	-0.0868  	0.22698  	0.53186  	-0.0825  	0.06413  	0.24308  	0.10031  	0.01212  	0.07586  	-0.1265  	-0.1070  	0.18441  	0.02115  	0.04141  	-0.0297  	0.04366  	-0.0086  	-0.0925  	-0.0072  	-0.0326  	-0.0462  	0.01239  	0.00516  	-0.0598  	0.07527  	0.01595  	0.18916  	-0.0161  	0.04969  	0.01267  	-0.0143  	0.15941  	1.18569  	129.347  	108.636  	
0.09886  	0.00020  	-0.2026  	-0.2993  	0.06798  	-0.6712  	-0.1194  	-0.2736  	0.14591  	-0.3510  	-0.5570  	0.59513  	0.03039  	-0.1796  	-0.3296  	0.97491  	-0.1695  	0.05920  	0.20579  	0.71706  	-0.1173  	-0.5619  	-0.6216  	0.16357  	-0.0201  	-0.0034  	-0.8231  	0.32628  	-0.2631  	-0.4324  	-0.0851  	0.23213  	0.00968  	0.10054  	0.21354  	-0.1628  	0.07563  	0.08495  	-0.0837  	0.22687  	0.52292  	-0.0758  	0.06633  	0.24146  	0.09921  	0.01260  	0.07664  	-0.1280  	-0.1051  	0.18359  	0.02290  	0.04329  	-0.0291  	0.04827  	-0.0070  	-0.0931  	-0.0063  	-0.0343  	-0.0437  	0.01654  	0.00316  	-0.0616  	0.07563  	0.01502  	0.18958  	-0.0166  	0.05630  	0.01305  	-0.0148  	0.17445  	1.18569  	129.347  	108.636  	
0.05204  	-0.0315  	-0.2543  	-0.2998  	0.06813  	-0.6818  	-0.1096  	-0.2987  	0.12506  	-0.3557  	-0.5667  	0.56143  	0.00682  	-0.2642  	-0.3600  	0.96557  	-0.1647  	0.07572  	0.20022  	0.73497  	-0.1516  	-0.5742  	-0.6318  	0.15074  	-0.0048  	-0.0003  	-0.8205  	0.36142  	-0.2232  	-0.4246  	-0.0893  	0.23095  	-0.0095  	0.10508  	0.19954  	-0.1327  	0.04198  	0.08235  	-0.0658  	0.23784  	0.52171  	-0.0761  	0.07407  	0.24911  	0.10739  	0.00689  	0.07594  	-0.1358  	-0.1018  	0.18374  	0.03054  	0.04280  	-0.0261  	0.05074  	-0.0047  	-0.0923  	-0.0016  	-0.0301  	-0.0382  	0.02270  	-0.0006  	-0.0616  	0.07843  	0.01442  	0.19193  	-0.0176  	0.06344  	0.01352  	-0.0164  	0.19008  	1.18569  	129.347  	108.636  	
0.03045  	-0.0413  	-0.2780  	-0.2844  	0.10104  	-0.7011  	-0.1035  	-0.3226  	0.11347  	-0.3530  	-0.5854  	0.56410  	0.00814  	-0.2966  	-0.3770  	0.95859  	-0.1650  	0.08963  	0.19751  	0.74256  	-0.1906  	-0.5842  	-0.6442  	0.13543  	0.00357  	0.00276  	-0.8247  	0.40107  	-0.2007  	-0.4166  	-0.0884  	0.22442  	-0.0097  	0.10404  	0.18376  	-0.1136  	0.01397  	0.06935  	-0.0503  	0.24968  	0.51810  	-0.0781  	0.07493  	0.24931  	0.10941  	0.00607  	0.07703  	-0.1314  	-0.1046  	0.18397  	0.03508  	0.04198  	-0.0247  	0.04695  	-0.0064  	-0.0940  	-0.0016  	-0.0286  	-0.0387  	0.02310  	-0.0022  	-0.0675  	0.07948  	0.01422  	0.19828  	-0.0168  	0.07193  	0.01433  	-0.0186  	0.19792  	1.18569  	129.347  	108.636  	
-0.1823  	-0.1060  	-0.4518  	-0.3723  	0.14150  	-0.8551  	-0.0911  	-0.3586  	0.11092  	-0.2825  	-0.4841  	0.63805  	0.00827  	-0.3245  	-0.4953  	0.93938  	-0.1911  	0.16245  	0.20407  	0.81037  	-0.3248  	-0.5923  	-0.6868  	0.08899  	-0.0749  	0.02318  	-0.9620  	0.53183  	-0.1395  	-0.4552  	-0.0414  	0.19739  	0.01933  	0.10967  	0.15477  	-0.0866  	-0.0919  	0.01373  	-0.0017  	0.25776  	0.52085  	-0.0894  	0.04439  	0.25309  	0.09551  	0.00074  	0.06423  	-0.1024  	-0.0956  	0.17635  	0.04019  	0.03936  	-0.0318  	0.03871  	0.00493  	-0.0905  	-0.0035  	-0.0247  	-0.0461  	0.01905  	0.00318  	-0.0675  	0.08142  	0.00978  	0.20576  	-0.0187  	0.07899  	0.01514  	-0.0219  	0.20864  	1.18569  	129.347  	108.636  	
-0.3131  	-0.1623  	-0.5264  	-0.4622  	0.12635  	-0.9574  	-0.0521  	-0.3401  	0.11941  	-0.2374  	-0.3872  	0.59533  	0.03713  	-0.2890  	-0.5980  	0.94333  	-0.2124  	0.15437  	0.20898  	0.85504  	-0.2839  	-0.6000  	-0.7558  	0.12628  	-0.0726  	0.01509  	-0.9962  	0.48989  	-0.1859  	-0.4840  	-0.0547  	0.19263  	0.04269  	0.11610  	0.16632  	-0.0954  	-0.0823  	0.01762  	-0.0195  	0.23823  	0.49418  	-0.0720  	0.03115  	0.21603  	0.09831  	0.00399  	0.07884  	-0.0984  	-0.0887  	0.18420  	0.03761  	0.04239  	-0.0325  	0.04848  	-0.0002  	-0.0970  	-0.0067  	-0.0291  	-0.0417  	0.02795  	0.00312  	-0.0693  	0.08004  	0.01249  	0.21221  	-0.0209  	0.08523  	0.01612  	-0.0244  	0.21547  	1.18569  	129.347  	108.636  	
-0.4731  	-0.2270  	-0.5606  	-0.5854  	0.07752  	-1.1310  	-0.0461  	-0.3560  	0.09719  	-0.1005  	-0.2299  	0.56088  	0.00610  	-0.3403  	-0.7587  	0.83828  	-0.2385  	0.11251  	0.16260  	0.89065  	-0.2057  	-0.6017  	-0.7014  	0.17795  	-0.1191  	0.04332  	-0.9952  	0.41090  	-0.2508  	-0.5142  	-0.0407  	0.17161  	0.04980  	0.10283  	0.19422  	-0.1367  	-0.0422  	-0.0060  	-0.0480  	0.20774  	0.47521  	-0.0559  	0.01356  	0.19554  	0.11904  	0.00217  	0.07063  	-0.1174  	-0.0964  	0.19235  	0.03271  	0.04323  	-0.0277  	0.04305  	-0.0067  	-0.0999  	-0.0043  	-0.0301  	-0.0437  	0.01896  	-0.0044  	-0.0543  	0.07297  	0.01097  	0.21724  	-0.0246  	0.08739  	0.01670  	-0.0267  	0.22746  	1.18569  	129.347  	108.636  	
-0.4022  	-0.2049  	-0.5399  	-0.5599  	0.09292  	-1.0796  	-0.0343  	-0.3240  	0.08791  	-0.1448  	-0.2675  	0.57798  	0.01159  	-0.3475  	-0.6992  	0.82254  	-0.2456  	0.09120  	0.17090  	0.86865  	-0.1882  	-0.6053  	-0.6870  	0.20885  	-0.0887  	0.02854  	-0.9013  	0.40565  	-0.2437  	-0.4803  	-0.0626  	0.17884  	0.04928  	0.09834  	0.22402  	-0.1521  	-0.0255  	-0.0038  	-0.0477  	0.22420  	0.44324  	-0.0403  	0.00858  	0.20109  	0.13183  	0.00295  	0.06629  	-0.1338  	-0.0934  	0.19465  	0.03903  	0.04244  	-0.0344  	0.04288  	-0.0115  	-0.1015  	-0.0036  	-0.0309  	-0.0450  	0.02007  	-0.0080  	-0.0581  	0.07627  	0.01001  	0.22234  	-0.0279  	0.08711  	0.01762  	-0.0283  	0.22908  	1.18569  	129.347  	108.636  	
-0.3613  	-0.1931  	-0.5247  	-0.4934  	0.10657  	-1.0570  	-0.0412  	-0.2830  	0.10267  	-0.1573  	-0.2846  	0.57853  	0.02450  	-0.3144  	-0.6680  	0.87027  	-0.2566  	0.11446  	0.17888  	0.89906  	-0.1983  	-0.6023  	-0.7041  	0.20584  	-0.0885  	0.02913  	-0.9179  	0.43868  	-0.2277  	-0.4877  	-0.0719  	0.18152  	0.05331  	0.10531  	0.23710  	-0.1626  	-0.0333  	-0.0021  	-0.0351  	0.23102  	0.44029  	-0.0406  	0.00552  	0.21322  	0.12358  	0.00363  	0.07091  	-0.1375  	-0.0849  	0.19158  	0.03427  	0.03948  	-0.0315  	0.04603  	-0.0077  	-0.0998  	-0.0054  	-0.0264  	-0.0409  	0.02042  	-0.0104  	-0.0542  	0.07071  	0.01311  	0.22597  	-0.0315  	0.08471  	0.01819  	-0.0294  	0.23084  	1.18569  	129.347  	108.636  	
-0.3125  	-0.1517  	-0.4700  	-0.3784  	0.14821  	-1.0421  	-0.0622  	-0.2088  	0.07341  	-0.2055  	-0.2876  	0.63440  	0.10272  	-0.3188  	-0.5323  	0.81311  	-0.1859  	-0.0542  	0.24575  	0.64941  	-0.1204  	-0.8416  	-0.9885  	0.21656  	-0.1392  	0.13032  	-0.9171  	0.38270  	-0.1206  	-0.4922  	0.03836  	0.12591  	-0.0408  	-0.0516  	0.18236  	-0.1835  	-0.1292  	-0.0117  	-0.1503  	0.14768  	0.51374  	0.09201  	-0.1181  	0.29372  	0.06848  	0.02496  	0.04899  	-0.1193  	-0.1031  	0.17629  	0.04112  	0.04263  	-0.0290  	0.06169  	-0.0045  	-0.0993  	-0.0073  	-0.0375  	-0.0413  	0.02517  	-0.0056  	-0.0597  	0.04996  	0.01301  	0.22706  	-0.0340  	0.08257  	0.01855  	-0.0286  	0.22108  	1.18569  	129.347  	108.636  	
-0.2598  	-0.1169  	-0.4390  	-0.2514  	0.21521  	-1.0457  	-0.0873  	-0.1638  	0.07350  	-0.2220  	-0.3451  	0.69846  	0.16481  	-0.3110  	-0.4234  	0.79408  	-0.1125  	-0.1791  	0.31020  	0.47090  	-0.0905  	-1.0174  	-1.2325  	0.19116  	-0.1762  	0.22291  	-0.9589  	0.36907  	-0.0074  	-0.4896  	0.11713  	0.07747  	-0.1023  	-0.1723  	0.10740  	-0.1826  	-0.2376  	-0.0191  	-0.2295  	0.09073  	0.57621  	0.18800  	-0.2083  	0.36870  	0.01284  	0.04484  	0.03880  	-0.0891  	-0.1161  	0.15787  	0.04323  	0.04563  	-0.0255  	0.07975  	0.00136  	-0.0996  	-0.0085  	-0.0445  	-0.0431  	0.03406  	-0.0014  	-0.0705  	0.03364  	0.01342  	0.22659  	-0.0360  	0.07823  	0.01873  	-0.0269  	0.21329  	1.18569  	129.347  	108.636  	
-0.1546  	-0.0831  	-0.4211  	-0.1009  	0.28055  	-0.9528  	-0.0885  	-0.1321  	0.06436  	-0.2673  	-0.3736  	0.77405  	0.19448  	-0.2513  	-0.2734  	0.78521  	-0.0834  	-0.2064  	0.32292  	0.41686  	-0.0611  	-1.0492  	-1.3039  	0.18320  	-0.1634  	0.23444  	-0.9675  	0.37880  	0.02468  	-0.4883  	0.13794  	0.06780  	-0.1188  	-0.2101  	0.09773  	-0.2019  	-0.2804  	-0.0182  	-0.2404  	0.08047  	0.58215  	0.21497  	-0.2224  	0.37167  	-0.0037  	0.05185  	0.04009  	-0.0703  	-0.1188  	0.15804  	0.04918  	0.04613  	-0.0330  	0.07813  	0.00414  	-0.1002  	-0.0064  	-0.0508  	-0.0484  	0.03335  	-0.0017  	-0.0814  	0.03654  	0.00870  	0.22540  	-0.0376  	0.07412  	0.01885  	-0.0244  	0.18313  	1.18569  	129.347  	108.636  	
-0.1228  	-0.0696  	-0.4186  	-0.0664  	0.29064  	-0.8946  	-0.0976  	-0.1361  	0.08251  	-0.2864  	-0.4436  	0.77900  	0.19257  	-0.2084  	-0.2453  	0.83724  	-0.0795  	-0.1859  	0.32385  	0.45073  	-0.0758  	-1.0098  	-1.2503  	0.17042  	-0.1460  	0.21372  	-0.9456  	0.38324  	0.03106  	-0.4686  	0.11682  	0.08903  	-0.1042  	-0.1787  	0.11625  	-0.1880  	-0.2631  	-0.0090  	-0.2236  	0.10650  	0.57461  	0.18074  	-0.1985  	0.37427  	0.00089  	0.04545  	0.04800  	-0.0780  	-0.1206  	0.15844  	0.04582  	0.04499  	-0.0338  	0.08046  	0.00492  	-0.0994  	-0.0050  	-0.0494  	-0.0470  	0.03617  	0.00161  	-0.0792  	0.04218  	0.00814  	0.22274  	-0.0373  	0.07124  	0.01875  	-0.0213  	0.14404  	1.18569  	129.347  	108.636  	
-0.0581  	-0.0541  	-0.4124  	-0.0609  	0.30458  	-0.8225  	-0.0847  	-0.1788  	0.11883  	-0.2640  	-0.5304  	0.78994  	0.17613  	-0.1097  	-0.2779  	0.92276  	-0.1477  	-0.0461  	0.25637  	0.62873  	-0.1866  	-0.8410  	-1.0304  	0.13008  	-0.0921  	0.13921  	-0.9653  	0.46106  	-0.0061  	-0.4439  	0.03191  	0.13236  	-0.0258  	-0.0428  	0.14288  	-0.1717  	-0.2257  	-0.0024  	-0.1206  	0.18545  	0.52436  	0.06056  	-0.0784  	0.31794  	0.05095  	0.02995  	0.06160  	-0.0903  	-0.1125  	0.16841  	0.04476  	0.04267  	-0.0349  	0.06881  	-0.0039  	-0.1019  	-0.0025  	-0.0402  	-0.0458  	0.02974  	-0.0018  	-0.0742  	0.06708  	0.01214  	0.21793  	-0.0351  	0.07122  	0.01867  	-0.0182  	0.11547  	1.18569  	129.347  	108.636  	
-0.0209  	-0.0487  	-0.4521  	-0.0873  	0.29675  	-0.7586  	-0.0691  	-0.2122  	0.13012  	-0.2722  	-0.5945  	0.76610  	0.12341  	-0.0642  	-0.2888  	0.97806  	-0.2209  	0.11776  	0.20013  	0.89404  	-0.2307  	-0.6135  	-0.7744  	0.13573  	0.02060  	0.01476  	-0.8974  	0.53667  	-0.0899  	-0.4062  	-0.0892  	0.19872  	0.06081  	0.11492  	0.23791  	-0.1465  	-0.1205  	0.00238  	-0.0049  	0.28507  	0.41662  	-0.0694  	0.02829  	0.24024  	0.11632  	0.00767  	0.07848  	-0.1134  	-0.0966  	0.18626  	0.04440  	0.03904  	-0.0365  	0.04846  	-0.0071  	-0.0956  	0.00164  	-0.0298  	-0.0419  	0.02199  	-0.0046  	-0.0702  	0.07989  	0.01361  	0.21072  	-0.0300  	0.07303  	0.01797  	-0.0154  	0.08132  	1.18569  	129.347  	108.636  	
0.04595  	-0.0237  	-0.3986  	-0.0705  	0.25687  	-0.7034  	-0.0807  	-0.1719  	0.14162  	-0.3334  	-0.6440  	0.76497  	0.12457  	-0.0518  	-0.2284  	1.00552  	-0.1858  	0.10800  	0.23403  	0.87696  	-0.2105  	-0.5935  	-0.7430  	0.14964  	0.01061  	0.01493  	-0.8792  	0.50513  	-0.1093  	-0.4151  	-0.0873  	0.20729  	0.05477  	0.11199  	0.23269  	-0.1640  	-0.0959  	0.01969  	0.00512  	0.27868  	0.42971  	-0.0732  	0.03719  	0.24449  	0.11567  	0.00800  	0.06961  	-0.1024  	-0.1022  	0.18411  	0.04537  	0.04252  	-0.0334  	0.04496  	-0.0083  	-0.0875  	-0.0046  	-0.0327  	-0.0389  	0.02145  	-0.0038  	-0.0689  	0.06274  	0.01338  	0.20181  	-0.0233  	0.07771  	0.01770  	-0.0136  	0.06762  	1.18569  	129.347  	108.636  	
0.18545  	0.05105  	-0.2180  	-0.1510  	0.17233  	-0.6225  	-0.0688  	-0.1829  	0.16783  	-0.3595  	-0.6913  	0.63932  	0.12232  	-0.0368  	-0.1788  	0.99144  	-0.1763  	0.05535  	0.19130  	0.80328  	-0.1464  	-0.5460  	-0.6898  	0.13791  	-0.0215  	-0.0036  	-0.8480  	0.35905  	-0.1908  	-0.4029  	-0.0856  	0.21838  	0.03614  	0.12650  	0.23021  	-0.1827  	-0.0167  	0.05589  	-0.0123  	0.23788  	0.47005  	-0.0923  	0.05973  	0.25575  	0.10150  	-0.0012  	0.07386  	-0.0999  	-0.0920  	0.17777  	0.03401  	0.03737  	-0.0224  	0.05081  	-0.0069  	-0.0846  	-0.0044  	-0.0300  	-0.0479  	0.01871  	0.00022  	-0.0745  	0.07195  	0.01883  	0.19035  	-0.0206  	0.09474  	0.01665  	-0.0141  	0.07276  	1.18569  	129.347  	108.636  	
0.34610  	0.12314  	-0.0939  	-0.1258  	0.12016  	-0.5215  	-0.0979  	-0.1210  	0.18583  	-0.4231  	-0.6976  	0.57694  	0.11745  	-0.0117  	-0.0505  	0.99619  	-0.1509  	-0.0245  	0.20096  	0.72943  	-0.0175  	-0.5307  	-0.6129  	0.20434  	0.00271  	-0.0031  	-0.7467  	0.21094  	-0.3145  	-0.4178  	-0.0967  	0.23868  	0.04471  	0.10521  	0.26784  	-0.2410  	0.10900  	0.09453  	-0.0593  	0.20682  	0.47166  	-0.0834  	0.08316  	0.25855  	0.10576  	0.00301  	0.07770  	-0.1015  	-0.0919  	0.17835  	0.02679  	0.04018  	-0.0276  	0.04579  	-0.0070  	-0.0788  	-0.0104  	-0.0327  	-0.0418  	0.02478  	-0.0010  	-0.0549  	0.07083  	0.00979  	0.17531  	-0.0184  	0.10482  	0.01523  	-0.0127  	0.07302  	1.18569  	129.347  	108.636  	
